"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q5756","","6377364","منطقة مدريد","","Autonome Gemeinschaft Madrid","Community of Madrid","Comunidad de Madrid","communauté de Madrid","Κοινότητα της Μαδρίτης","","Madrid tartomány","Madrid","comunità di Madrid","マドリード州","마드리드 지방","Madrid","Madryt","Comunidade de Madrid","Мадрид","Madrid","Madrid","Cộng đồng Madrid","马德里自治区"
"Q327533","","1790049","محافظة خون كاين","খন কেইন","Khon Kaen","Khon Kaen","Provincia de Khon Kaen","Khon Kaen","Κον Καέν","खोन कैन प्रान्त","","Provinsi Khon Kaen","provincia di Khon Kaen","コーンケン県","콘깬 주","Changwat Khon Kaen","Prowincja Khon Kaen","Khon Kaen","Кхонкэн","Khon Kaen","Khon Kaen","Khon Kaen","坤敬府"
"Q327737","","517260","محافظة نونغ خاي","নং খাই","Nong Khai","Nong Khai","Provincia de Nong Khai","Nong Khai","Νονγκ Χάι","नोंग खाइ प्रान्त","","Provinsi Nong Khai","provincia di Nong Khai","ノーンカーイ県","농카이 주","Changwat Nong Khai","Prowincja Nong Khai","Nong Khai","Нонгкхай","Nong Khai","Nong Khai","Nong Khai","廊開府"
"Q327730","","527350","محافظة تشانثابوري","কান্থাবুড়ি","Chanthaburi","Chanthaburi","Provincia de Chanthaburi","Chanthaburi","Τσαντάμπουρι","चन्थाबुरी प्रान्त","Csanthaburi tartomány","Chanthaburi","provincia di Chanthaburi","チャンタブリー県","짠타부리 주","Changwat Chantaburi","Prowincja Chanthaburi","Chanthaburi","Чантхабури","Chanthaburi","Chanthaburi","Chanthaburi","尖竹汶府"
"Q5765","","1124744","منطقة جزر البليار","বেলারিক আইল্যান্ডস","Balearische Inseln","Balearic Islands","Islas Baleares","Îles Baléares","Βαλεαρίδες Νήσοι","बैलेरिक द्वीपसमूह","Baleár-szigetek","Kepulauan Balears","isole Baleari","バレアレス諸島","발레아레스 제도","Balearen","Baleary","Baleares","Балеарские острова","Balearerna","Balear Adaları","Quần đảo Baleares","巴利阿里群島"
"Q9185","","","مديرية رابتي","রাপ্তী অঞ্চল","Rapti","Rapti Zone","Zona de Rapti","Rapti","Ράπτι","रैप्टी जोन","","Rapti Zone","Rapti","ラプティ県","랍티 구","Rapti","Rapti","Rapti","Рапти","Rapti Zone","Rapti Zone","Vùng Rapti","拉布蒂專區"
"Q328193","","1645436","محافظة ذمار","দামার গভর্নোরেট","Gouvernement Dhamar","Dhamar Governorate","Gobernación de Dhamar","Gouvernorat de Dhamar","Νταμάρ","दमार प्रान्त","Dzamár kormányzóság","Kegubernuran Dhamar","governatorato di Dhamar","ザマール県","다마르 주","Dhamar","Zamar","Dhamar","Дамар","Dhamar","Zamar ili","Tỉnh Dhamar","扎玛尔省"
"Q328158","","1811394","محافظة حجة","হাজ্জা গভর্নোরেট","Gouvernement Haddscha","Hajjah Governorate","Gobernación de Hajjah","Gouvernorat de Hajjah","Χάτζα","हज्जाह प्रान्त","Haddzsa kormányzóság","Kegubernuran Hajjah","governatorato di Hajja","ハッジャ県","하자 주","Hajjah","Hadżdża","Hajjah","Хадджа","Hajjah","Hacca ili","Tỉnh Hajjah","哈杰省"
"Q23533","","857818","محافظة كوانغ بنه","কুয়াং বিন প্রদেশ","Quảng Bình","Quảng Bình","Quảng Bình","Province de Quảng Bình","Κουάνγκ Μπινχ","कैंग बिन्ह","Quang Binh","Provinsi Quang Binh","provincia di Quang Binh","クアンビン省","꽝빈 성","Quảng Bình","Prowincja Quảng Bình","Quang Binh","Куангбинь","Quang Binh","Quang Binh","Quảng Bình","廣平省"
"Q16310","","857841","مقاطعة فينيسيا","ভেনিস-এর প্রদেশ","Provinz Venedig","Province of Venice","Venecia","province de Venise","Βενετία","वेनिस प्रांत","Velence megye","Provinsi Venezia","provincia di Venezia","ヴェネツィア県","베네치아 현","Venetië","Prowincja Wenecja","Veneza","Венеция","Venedig","Venezia ili","Venezia","威尼斯省"
"Q334841","","891071","محافظة ناخون باتوم","নাখন পাথোম","Nakhon Pathom","Nakhon Pathom","Nakhon Pathom","Nakhon Pathom","Νακόν Πατόμ","नखोन पथोम प्रान्त","","Nakhon Pathom","provincia di Nakhon Pathom","ナコーンパトム県","나콘빠톰 주","Changwat Nakhon Pathom","Prowincja Nakhon Pathom","Nakhon Pathom","Накхонпатхом","Nakhon Pathom","Nakhon Pathom","Nakhon Pathom","佛統府"
"Q334836","","212158","محافظة سنغ بوري","সিং বুরি","Singburi","Sing Buri","Provincia de Sing Buri","Sing Buri","Σίνγκμπουρι","सिंग बुरी प्रान्त","","Sing Buri","provincia di Sing Buri","シンブリー県","싱부리 주","Changwat Singburi","Prowincja Sing Buri","Sing Buri","Сингбури","Sing Buri","Singburi","Sing Buri","信武里府"
"Q334686","","531887","محافظة ساموت ساخون","সামুত সাখন","Samut Sakhon","Samut Sakhon","Provincia de Samut Sakhon","Samut Sakhon","Σάμουτ Σάκον","समुत साखोन प्रान्त","","Samut Sakhon","provincia di Samut Sakhon","サムットサーコーン県","사뭇사콘 주","Changwat Samut Sakhon","Prowincja Samut Sakhon","Samut Sakhon","Самутсакхон","Samut Sakhon","Samut Sakhon","Samut Sakhon","龍仔厝府"
"Q25282","","1007400","دا نانغ","ডানাং","Đà Nẵng","Da Nang","Đà Nẵng","Đà Nẵng","Ντα Νανγκ","दा नांग","Đà Nẵng","Đà Nẵng","Da Nang","ダナン","다낭","Đà Nẵng","Đà Nẵng","Da Nang","Дананг","Da Nang","Đà Nẵng","Đà Nẵng","岘港市"
"Q26575","","","مقاطعة ثاي نجوين","তৈইয়ূআন","Thái Nguyên","Thái Nguyên","Thái Nguyên","Province de Thái Nguyên","Τάι Νγκουγιέν","थाई ग्युएन प्रांत","","Provinsi Thai Nguyen","provincia di Thai Nguyen","タイグエン省","타이응우옌 성","Thái Nguyên","Prowincja Thái Nguyên","Thái Nguyên","Тхайнгуен","Thai Nguyen","Thai Nguyen","Thái Nguyên","太原省"
"Q26573","","","محافظة لونغ أن","লং আন","Long An","Long An","Long An","Province de Long An","Λονγκ Άν","लॉन्ग एन","","Provinsi Long An","provincia di Long An","ロンアン省","롱안 성","Long An","Prowincja Long An","Long An","Лонган","Long An","Long An","Long An","隆安省"
"Q27916","","176945","ولاية زغوان","জাঘুয়ান গভর্নোরেট","Gouvernement Zaghouan","Zaghouan Governorate","Gobernación de Zaghouan","gouvernorat de Zaghouan","Ζαγκουάν","ज़घूअन गवर्नरेट","","Governorat Zaghouan","governatorato di Zaghouan","ザグアン県","자구완","Zaghouan","Gubernatorstwo Zaghwan","Zaghouan","Загван","Zaghouan","Zağvan ili","Tỉnh Zaghouan","宰格萬省"
"Q27566","","","محافظة فين فوك","ভিহ্ন ফুক","Vĩnh Phúc","Vĩnh Phúc","Vĩnh Phúc","Province de Vĩnh Phúc","Βινχ Φουκ","विन्ह फूक","","Provinsi Vinh Phuc","provincia di Vinh Phuc","ヴィンフック省","빈푹 성","Vĩnh Phúc","Prowincja Vĩnh Phúc","Vinh Phuc","Виньфук","Vinh Phuc","Vĩnh Phúc","Vĩnh Phúc","永福省"
"Q335119","","346016","محافظة موكداهان","মুকদাহান","Mukdahan","Mukdahan","Mukdahan","Mukdahan","Μουκνταχάν","मुकदाहान प्रान्त","","Provinsi Mukdahan","provincia di Mukdahan","ムックダーハーン県","묵다한 주","Changwat Mukdahan","Prowincja Mukdahan","Mukdahan","Мукдахан","Mukdahan","Mukdahan","Mukdahan","莫拉限府"
"Q334906","","695478","محافظة شاشوينجساو","চাকোএংসাও","Chachoengsao","Chachoengsao","Provincia de Chachoengsao","Chachoengsao","Τσατσοενγκσάο","चाचअंग्साओ प्रान्त","","Chachoengsao","provincia di Chachoengsao","チャチューンサオ県","차층사오 주","Changwat Chachoengsao","Prowincja Chachoengsao","Chachoengsao","Чаченгсау","Chachoengsao","Chachoengsao","Chachoengsao","北柳府"
"Q33304","","","مقاطعة كوانج نجاي","কুয়াং গাই","Quảng Ngãi","Quảng Ngãi","Quảng Ngãi","Province de Quảng Ngãi","Κουάνγκ Νγκάι","कैंग गाई","","Provinsi Quang Ngai","provincia di Quang Ngai","クアンガイ省","꽝응아이 성","Quảng Ngãi","Prowincja Quảng Ngãi","Quang Ngai","Куангнгай","Quang Ngai","Quang Ngai","Quảng Ngãi","廣義省"
"Q30662","","450328","شمال سيناء","নর্থ সিনাই গভর্নোরেট","Schimal Sina","North Sinai Governorate","Sinaí del Norte","Gouvernorat du Sinaï Nord","Κυβερνείο Βορείου Σινά","उत्तर सीनाई मुहाफ़ज़ाह","","Kegubernuran Syamal Sina'","Governatorato del Sinai del Nord","北シナイ県","샤말시나 주","Noord-Sinaï","Synaj Północny","Sinai do Norte","Северный Синай","Guvernementet Sina ash-Shamaliyya","Kuzey Sina","Tỉnh Bắc Sinai","北西奈省"
"Q335221","","674393","محافظة رايونغ","রায়ং","Rayong","Rayong","Rayong","Rayong","Ραϊόνγκ","रयोंग प्रान्त","Rayong","Rayong","provincia di Rayong","ラヨーン県","라영 주","Changwat Rayong","Prowincja Rayong","Rayong","Районг","Rayong","Rayong","Rayong","羅勇府"
"Q33356","","","مقاطعة كوانج نام","কুয়াং নাম","Quảng Nam","Quảng Nam","Quảng Nam","Province de Quảng Nam","Κουάνγκ Ναμ","कैंग नाम","","Provinsi Quang Nam","provincia di Quang Nam","クアンナム省","꽝남 성","Quảng Nam","Prowincja Quảng Nam","Quang Nam","Куангнам","Quang Nam","Quang Nam","Quảng Nam","廣南省"
"Q33369","","","محافظة كان هوا","খান হোয়া","Khánh Hòa","Khanh Hoa","Khánh Hòa","Province de Khánh Hòa","Κανχ Χόα","खांह हो","","Provinsi Khanh Hoa","provincia di Khanh Hoa","カインホア省","카인호아 성","Khánh Hòa","Prowincja Khánh Hòa","Khanh Hoa","Кханьхоа","Khanh Hoa","Khanh Hoa","Khánh Hòa","慶和省"
"Q335492","","853217","محافظة راتشابوري","রাতচাবুরি","Ratchaburi","Ratchaburi","Provincia de Ratchaburi","Ratchaburi","Ράτσαμπουρι","रात्चाबुरी प्रान्त","","Provinsi Ratchaburi","provincia di Ratchaburi","ラーチャブリー県","랏차부리 주","Changwat Ratchaburi","Prowincja Ratchaburi","Ratchaburi","Ратбури","Ratchaburi","Ratchaburi","Ratchaburi","叻丕府"
"Q336122","","758406","محافظة لوبوري","লুপ বুরি","Lopburi","Lopburi","Provincia de Lopburi","Lopburi","Λοπ μπούρι","लोपबुरी प्रान्त","","Lopburi","provincia di Lopburi","ロッブリー県","롭부리 주","Changwat Lopburi","Prowincja Lopburi","Lop Buri","Лопбури","Lop Buri","Lopburi","Lopburi","華富里府"
"Q337627","","633460","محافظة سارابوري","সারাবুরি","Saraburi","Saraburi","Provincia de Saraburi","Saraburi","Σαραμπούρι","सराबुरी प्रान्त","","Saraburi","provincia di Saraburi","サラブリー県","사라부리 주","Changwat Saraburi","Prowincja Saraburi","Saraburi","Сарабури","Saraburi","Saraburi","Saraburi","北標府"
"Q33354","","","محافظة كا ماو","ক্যা মাউ","Cà Mau","Ca Mau","Cà Mau","Province de Cà Mau","Κα Μάου","का माउ प्रांत","","Provinsi Ca Mau","provincia di Ca Mau","カマウ省","까마우 성","Cà Mau","Prowincja Cà Mau","Cà Mau","Камау","Ca Mau","Ca Mau","Cà Mau","金甌省"
"Q33351","","","مقاطعة ها تنه","হা তিহ্ন","Hà Tĩnh","Ha Tinh","Hà Tĩnh","Province de Hà Tĩnh","Χα Τινχ","हे तिन्ह","","Provinsi Ha Tinh","provincia di Ha Tinh","ハティン省","하띤 성","Hà Tĩnh","Prowincja Hà Tĩnh","Ha Tinh","Хатинь","Ha Tinh","Hà Tĩnh","Hà Tĩnh","河靜省"
"Q373808","","172700","خجند","","Chudschand","Khujand","Khodjent","Khodjent","Χουτζάντ","ख़ुजन्द","Hudzsand","","Chujand","ホジェンド","후잔트","Choedzjand","Chodżent","Khujand","Худжанд","Chudzjand","Kocand","Khujand","苦盏"
"Q380752","","1570300","محافظة ودون تاني","উদন থাই","Udon Thani","Udon Thani","Provincia de Udon Thani","Udon Thani","Ούντον Θάνι","उदोन थानी प्रान्त","","Udon Thani","provincia di Udon Thani","ウドーンターニー県","우돈타니 주","Changwat Udon Thani","Prowincja Udon Thani","Udon Thani","Удонтхани","Udon Thani","Udon Thani","Udon Thani","烏隆府"
"Q33396","","","مقاطعة كوانج ننه","কুয়াং নিন","Quảng Ninh","Quảng Ninh","Quảng Ninh","Province de Quảng Ninh","Κουάνγκ Νινχ","क्वैंग निन्ह","","Provinsi Quang Ninh","provincia di Quang Ninh","クアンニン省","꽝닌 성","Quảng Ninh","Prowincja Quảng Ninh","Quang Ninh","Куангнинь","Quang Ninh","Quang Ninh","Quảng Ninh","廣寧省"
"Q33379","","","مقاطعة سن لا","সন লা","Sơn La","Sơn La","Sơn La","Province de Sơn La","Σον Λα","सॉन ला","","Provinsi Son La","provincia di Son La","ソンラ省","선라 성","Sơn La","Prowincja Sơn La","Son La","Шонла","Son La","Son la","Sơn La","山羅省"
